period_id,origen,pais_origen,destino,pais_destino,vuelos,pasajeros
2026M07,ATLANTA,Estados Unidos,QUERETARO,Mexico,31,2641
2026M07,ATLANTA,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,35,6094
2026M07,ATLANTA,Estados Unidos,SAN LUIS POTOSI,Mexico,0,0
2026M07,ATLANTA,Estados Unidos,TULUM,Mexico,4,564
2026M07,AUSTIN,Estados Unidos,CANCUN,Mexico,60,8050
2026M07,AUSTIN,Estados Unidos,MEXICO,Mexico,31,4647
2026M07,AUSTIN,Estados Unidos,MONTERREY,Mexico,21,2574
2026M07,AUSTIN,Estados Unidos,PUERTO VALLARTA,Mexico,0,0
2026M07,AUSTIN,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,22,2979
2026M07,BALTIMORE,Estados Unidos,CANCUN,Mexico,69,9295
2026M07,BALTIMORE,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,0,0
2026M07,"BARCELONA, España",España,CANCUN,Mexico,4,1435
2026M07,"BARCELONA, España",España,MEXICO,Mexico,57,13211
2026M07,BELFAST,Reino Unido,CANCUN,Mexico,2,685
2026M07,BELICE,Belice,CANCUN,Mexico,30,252
2026M07,"BIRMINGHAM, INGLATERRA",Reino Unido,CANCUN,Mexico,7,2376
2026M07,BOGOTA,Colombia,CANCUN,Mexico,121,17977
2026M07,BOGOTA,Colombia,GUADALAJARA,Mexico,21,2856
2026M07,BOGOTA,Colombia,MEXICO,Mexico,206,27102
2026M07,BOGOTA,Colombia,MONTERREY,Mexico,31,3489
2026M07,BOGOTA,Colombia,SANTA LUCÍA,Mexico,54,6009
2026M07,BOSTON,Estados Unidos,CANCUN,Mexico,62,9103
2026M07,BOSTON,Estados Unidos,MEXICO,Mexico,31,4507
2026M07,BRASILIA,Brasil,CANCUN,Mexico,13,1820
2026M07,BROWNSVILLE,Estados Unidos,MONTERREY,Mexico,28,100
2026M07,BUENOS AIRES,Argentina,CANCUN,Mexico,9,1441
2026M07,BUENOS AIRES,Argentina,MEXICO,Mexico,31,7470
2026M07,CALGARY,Canada,CANCUN,Mexico,32,5297
2026M07,CALGARY,Canada,COZUMEL,Mexico,0,0
2026M07,CALGARY,Canada,GUADALAJARA,Mexico,4,523
2026M07,CALGARY,Canada,HUATULCO,Mexico,0,0
2026M07,CALGARY,Canada,IXTAPA ZIHUATANEJO,Mexico,0,0
2026M07,CALGARY,Canada,LORETO,Mexico,0,0
2026M07,CALGARY,Canada,MANZANILLO,Mexico,0,0
2026M07,CALGARY,Canada,MAZATLAN,Mexico,4,524
2026M07,CALGARY,Canada,MEXICO,Mexico,22,2571
2026M07,CALGARY,Canada,PUERTO ESCONDIDO,Mexico,0,0
2026M07,CALGARY,Canada,PUERTO VALLARTA,Mexico,27,4287
2026M07,CALGARY,Canada,SAN JOSÉ DEL CABO,Mexico,8,1169
2026M07,CALGARY,Canada,TEPIC,Mexico,0,0
2026M07,CALGARY,Canada,TULUM,Mexico,0,0
2026M07,CALI,Colombia,MEXICO,Mexico,18,2041
2026M07,CAMAGUEY,Cuba,CANCUN,Mexico,5,551
2026M07,CAMPINAS,Brasil,SANTA LUCÍA,Mexico,7,0
2026M07,CANCUN,Mexico,AMSTERDAM,Paises Bajos,9,2095
2026M07,CANCUN,Mexico,ATLANTA,Estados Unidos,193,34000
2026M07,CANCUN,Mexico,AUSTIN,Estados Unidos,60,9724
2026M07,CANCUN,Mexico,BALTIMORE,Estados Unidos,69,9924
2026M07,CANCUN,Mexico,"BARCELONA, España",España,4,1354
2026M07,CANCUN,Mexico,BELFAST,Reino Unido,4,1313
2026M07,CANCUN,Mexico,BELICE,Belice,30,242
2026M07,CANCUN,Mexico,"BIRMINGHAM, INGLATERRA",Reino Unido,5,1682
2026M07,CANCUN,Mexico,BOGOTA,Colombia,121,20286
2026M07,CANCUN,Mexico,BOSTON,Estados Unidos,61,8747
2026M07,CANCUN,Mexico,BRASILIA,Brasil,13,1972
2026M07,CANCUN,Mexico,BUENOS AIRES,Argentina,9,1343
2026M07,CANCUN,Mexico,CALGARY,Canada,32,5224
2026M07,CANCUN,Mexico,CAMAGUEY,Cuba,5,481
2026M07,CANCUN,Mexico,CARACAS,Venezuela,0,0
2026M07,CANCUN,Mexico,CHARLOTTE,Estados Unidos,120,21358
2026M07,CANCUN,Mexico,CHARLOTTETOWN,Canada,0,0
2026M07,CANCUN,Mexico,CHICAGO,Estados Unidos,225,37718
2026M07,CANCUN,Mexico,CLEVELAND,Estados Unidos,35,4307
2026M07,CANCUN,Mexico,COLORADO SPRINGS,Estados Unidos,0,0
2026M07,CANCUN,Mexico,"COLUMBUS, Ohio",Estados Unidos,22,2339
2026M07,CANCUN,Mexico,COVINGTON,Estados Unidos,9,1311
2026M07,CANCUN,Mexico,"Cardiff, Glamorgan",Reino Unido,0,0
2026M07,CANCUN,Mexico,"Charleston, Sur de Carolina",Estados Unidos,4,341
2026M07,CANCUN,Mexico,DALLAS-FORT WORTH,Estados Unidos,281,49150
2026M07,CANCUN,Mexico,DENVER,Estados Unidos,128,22907
2026M07,CANCUN,Mexico,DETROIT,Estados Unidos,62,10278
2026M07,CANCUN,Mexico,DUBLIN,Irlanda,4,1284
2026M07,CANCUN,Mexico,EDMONTON,Canada,8,1252
2026M07,CANCUN,Mexico,ESTAMBUL (ARNAVUTKOY),Turquia,31,6833
2026M07,CANCUN,Mexico,FORT LAUDERDALE,Estados Unidos,61,9285
2026M07,CANCUN,Mexico,FRANKFURT,Alemania,27,7604
2026M07,CANCUN,Mexico,"Fredericton, Canada",Canada,0,0
2026M07,CANCUN,Mexico,"GANDER, Canadá",Canada,0,0
2026M07,CANCUN,Mexico,GLASGOW,Reino Unido,13,3811
2026M07,CANCUN,Mexico,GUATEMALA,Guatemala,31,2735
2026M07,CANCUN,Mexico,HALIFAX,Canada,0,0
2026M07,CANCUN,Mexico,HAMILTON,Canada,0,0
2026M07,CANCUN,Mexico,HARLINGEN TEXAS,Estados Unidos,9,1420
2026M07,CANCUN,Mexico,HOUSTON,Estados Unidos,315,53359
2026M07,CANCUN,Mexico,INDIANAPOLIS,Estados Unidos,8,1073
2026M07,CANCUN,Mexico,KANSAS CITY,Estados Unidos,37,5918
2026M07,CANCUN,Mexico,KELOWNA,Canada,0,0
2026M07,CANCUN,Mexico,KITCHENER,Canada,0,0
2026M07,CANCUN,Mexico,LA HABANA,Cuba,31,3489
2026M07,CANCUN,Mexico,LAS VEGAS,Estados Unidos,22,3621
2026M07,CANCUN,Mexico,LIMA,Peru,80,12415
2026M07,CANCUN,Mexico,LISBON,Portugal,8,2816
2026M07,CANCUN,Mexico,"LONDON, ONTARIO",Canada,0,0
2026M07,CANCUN,Mexico,LONDRES,Reino Unido,49,14513
2026M07,CANCUN,Mexico,LOS ANGELES,Estados Unidos,146,24363
2026M07,CANCUN,Mexico,MADRID,España,61,21538
2026M07,CANCUN,Mexico,MANCHESTER,Reino Unido,13,4248
2026M07,CANCUN,Mexico,MEDELLIN,Colombia,31,5346
2026M07,CANCUN,Mexico,MIAMI,Estados Unidos,134,20021
2026M07,CANCUN,Mexico,MILAN,Italia,0,0
2026M07,CANCUN,Mexico,MILWAUKEE,Estados Unidos,0,0
2026M07,CANCUN,Mexico,MINNEAPOLIS,Estados Unidos,35,5975
2026M07,CANCUN,Mexico,MONCTON,Canada,0,0
2026M07,CANCUN,Mexico,MONTREAL,Canada,127,22883
2026M07,CANCUN,Mexico,NASHVILLE,Estados Unidos,38,6448
2026M07,CANCUN,Mexico,NEWARK,Estados Unidos,120,20262
2026M07,CANCUN,Mexico,NEWCASTLE,Reino Unido,5,1476
2026M07,CANCUN,Mexico,NORFOLK,Estados Unidos,9,771
2026M07,CANCUN,Mexico,NUEVA ORLEANS,Estados Unidos,47,5123
2026M07,CANCUN,Mexico,NUEVA YORK,Estados Unidos,150,26280
2026M07,CANCUN,Mexico,ORLANDO,Estados Unidos,62,9189
2026M07,CANCUN,Mexico,OTTAWA,Canada,9,933
2026M07,CANCUN,Mexico,PANAMA,Panama,186,29143
2026M07,CANCUN,Mexico,PARIS,Francia,22,6770
2026M07,CANCUN,Mexico,PHILADELPHIA,Estados Unidos,91,14346
2026M07,CANCUN,Mexico,PHOENIX,Estados Unidos,65,11182
2026M07,CANCUN,Mexico,PITTSBURGH,Estados Unidos,4,482
2026M07,CANCUN,Mexico,"PORTLAND, OREGON",Estados Unidos,0,0
2026M07,CANCUN,Mexico,PUNTA CANA,Republica Dominicana,39,5109
2026M07,CANCUN,Mexico,"Providence, Rhode Island",Estados Unidos,0,0
2026M07,CANCUN,Mexico,QUEBEC,Canada,12,2065
2026M07,CANCUN,Mexico,RALEIGH/DURHAM,Estados Unidos,0,0
2026M07,CANCUN,Mexico,"REGINA, Canada",Canada,0,0
2026M07,CANCUN,Mexico,ROMA,Italia,5,1647
2026M07,CANCUN,Mexico,SALT LAKE CITY,Estados Unidos,31,5518
2026M07,CANCUN,Mexico,SAN ANTONIO,Estados Unidos,48,7257
2026M07,CANCUN,Mexico,SAN FRANCISCO,Estados Unidos,66,11232
2026M07,CANCUN,Mexico,"SAN JOSE, COSTA RICA",Costa Rica,61,7811
2026M07,CANCUN,Mexico,SANTIAGO DE CHILE,Chile,4,1056
2026M07,CANCUN,Mexico,SASKATOON,Canada,0,0
2026M07,CANCUN,Mexico,SEATTLE,Estados Unidos,0,0
2026M07,CANCUN,Mexico,ST. JOHN'S,Canada,0,0
2026M07,CANCUN,Mexico,ST. LOUIS,Estados Unidos,96,14917
2026M07,CANCUN,Mexico,TAMPA,Estados Unidos,31,4666
2026M07,CANCUN,Mexico,THUNDER BAY,Canada,0,0
2026M07,CANCUN,Mexico,TORONTO,Canada,204,34464
2026M07,CANCUN,Mexico,TULSA,Estados Unidos,9,1491
2026M07,CANCUN,Mexico,"VALENCIA, Venezuela",Venezuela,1,78
2026M07,CANCUN,Mexico,VANCOUVER,Canada,23,3818
2026M07,CANCUN,Mexico,"VICTORIA, COLUMBIA",Canada,0,0
2026M07,CANCUN,Mexico,WASHINGTON,Estados Unidos,62,10711
2026M07,CANCUN,Mexico,WINDSOR,Canada,0,0
2026M07,CANCUN,Mexico,WINNIPEG,Canada,4,636
2026M07,CANCUN,Mexico,ZURICH,Suiza,8,2339
2026M07,CARACAS,Venezuela,CANCUN,Mexico,0,0
2026M07,CARACAS,Venezuela,SANTA LUCÍA,Mexico,0,0
2026M07,CARTAGENA DE INDIAS,Colombia,MEXICO,Mexico,31,4757
2026M07,CARTAGENA DE INDIAS,Colombia,SANTA LUCÍA,Mexico,14,1494
2026M07,CHARLOTTE,Estados Unidos,CANCUN,Mexico,120,21351
2026M07,CHARLOTTE,Estados Unidos,COZUMEL,Mexico,3,343
2026M07,CHARLOTTE,Estados Unidos,GUADALAJARA,Mexico,13,2499
2026M07,CHARLOTTE,Estados Unidos,MEXICO,Mexico,31,5070
2026M07,CHARLOTTE,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,21,3323
2026M07,CHARLOTTETOWN,Canada,CANCUN,Mexico,0,0
2026M07,CHICAGO,Estados Unidos,AGUASCALIENTES,Mexico,17,2314
2026M07,CHICAGO,Estados Unidos,CANCUN,Mexico,227,38685
2026M07,CHICAGO,Estados Unidos,COZUMEL,Mexico,0,0
2026M07,CHICAGO,Estados Unidos,DEL BAJIO,Mexico,30,4793
2026M07,CHICAGO,Estados Unidos,DURANGO,Mexico,13,1957
2026M07,CHICAGO,Estados Unidos,GUADALAJARA,Mexico,162,27491
2026M07,CHICAGO,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,0,0
2026M07,CHICAGO,Estados Unidos,MEXICO,Mexico,248,41176
2026M07,CHICAGO,Estados Unidos,MONTERREY,Mexico,56,6922
2026M07,CHICAGO,Estados Unidos,MORELIA,Mexico,62,9448
2026M07,CHICAGO,Estados Unidos,PUERTO VALLARTA,Mexico,8,898
2026M07,CHICAGO,Estados Unidos,QUERETARO,Mexico,13,1881
2026M07,CHICAGO,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,35,5461
2026M07,CHICAGO,Estados Unidos,SAN LUIS POTOSI,Mexico,17,1853
2026M07,CHICAGO,Estados Unidos,ZACATECAS,Mexico,17,2443
2026M07,CHIHUAHUA,Mexico,DALLAS-FORT WORTH,Estados Unidos,89,5214
2026M07,CHIHUAHUA,Mexico,DENVER,Estados Unidos,13,2012
2026M07,CLEVELAND,Estados Unidos,CANCUN,Mexico,35,4088
2026M07,COLORADO SPRINGS,Estados Unidos,CANCUN,Mexico,0,0
2026M07,"COLUMBUS, Ohio",Estados Unidos,CANCUN,Mexico,22,1988
2026M07,COMAYAGUA,Honduras,MEXICO,Mexico,18,1103
2026M07,COMOX,Canada,PUERTO VALLARTA,Mexico,0,0
2026M07,COVINGTON,Estados Unidos,CANCUN,Mexico,9,1228
2026M07,COZUMEL,Mexico,ATLANTA,Estados Unidos,0,0
2026M07,COZUMEL,Mexico,CALGARY,Canada,0,0
2026M07,COZUMEL,Mexico,CHARLOTTE,Estados Unidos,3,323
2026M07,COZUMEL,Mexico,CHICAGO,Estados Unidos,0,0
2026M07,COZUMEL,Mexico,DALLAS-FORT WORTH,Estados Unidos,34,5209
2026M07,COZUMEL,Mexico,DENVER,Estados Unidos,0,0
2026M07,COZUMEL,Mexico,HOUSTON,Estados Unidos,31,4060
2026M07,COZUMEL,Mexico,MIAMI,Estados Unidos,31,1900
2026M07,COZUMEL,Mexico,MINNEAPOLIS,Estados Unidos,0,0
2026M07,COZUMEL,Mexico,MONTREAL,Canada,5,848
2026M07,COZUMEL,Mexico,TORONTO,Canada,1,182
2026M07,CULIACAN,Mexico,PHOENIX,Estados Unidos,9,1414
2026M07,"Cardiff, Glamorgan",Reino Unido,CANCUN,Mexico,0,0
2026M07,"Charleston, Sur de Carolina",Estados Unidos,CANCUN,Mexico,4,299
2026M07,DALLAS-FORT WORTH,Estados Unidos,ACAPULCO,Mexico,9,559
2026M07,DALLAS-FORT WORTH,Estados Unidos,AGUASCALIENTES,Mexico,62,3597
2026M07,DALLAS-FORT WORTH,Estados Unidos,CANCUN,Mexico,281,50036
2026M07,DALLAS-FORT WORTH,Estados Unidos,CHIHUAHUA,Mexico,89,5135
2026M07,DALLAS-FORT WORTH,Estados Unidos,COZUMEL,Mexico,34,5682
2026M07,DALLAS-FORT WORTH,Estados Unidos,DEL BAJIO,Mexico,96,13976
2026M07,DALLAS-FORT WORTH,Estados Unidos,DURANGO,Mexico,31,4418
2026M07,DALLAS-FORT WORTH,Estados Unidos,GUADALAJARA,Mexico,123,20271
2026M07,DALLAS-FORT WORTH,Estados Unidos,HUATULCO,Mexico,9,600
2026M07,DALLAS-FORT WORTH,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,4,237
2026M07,DALLAS-FORT WORTH,Estados Unidos,LORETO,Mexico,4,111
2026M07,DALLAS-FORT WORTH,Estados Unidos,MANZANILLO,Mexico,0,0
2026M07,DALLAS-FORT WORTH,Estados Unidos,MAZATLAN,Mexico,9,888
2026M07,DALLAS-FORT WORTH,Estados Unidos,MERIDA,Mexico,21,1390
2026M07,DALLAS-FORT WORTH,Estados Unidos,MEXICO,Mexico,212,34599
2026M07,DALLAS-FORT WORTH,Estados Unidos,MONTERREY,Mexico,217,17850
2026M07,DALLAS-FORT WORTH,Estados Unidos,MORELIA,Mexico,44,5756
2026M07,DALLAS-FORT WORTH,Estados Unidos,OAXACA,Mexico,31,4388
2026M07,DALLAS-FORT WORTH,Estados Unidos,PUERTO ESCONDIDO,Mexico,9,542
2026M07,DALLAS-FORT WORTH,Estados Unidos,PUERTO VALLARTA,Mexico,65,10398
2026M07,DALLAS-FORT WORTH,Estados Unidos,QUERETARO,Mexico,110,17161
2026M07,DALLAS-FORT WORTH,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,142,22355
2026M07,DALLAS-FORT WORTH,Estados Unidos,SAN LUIS POTOSI,Mexico,44,5771
2026M07,DALLAS-FORT WORTH,Estados Unidos,TAMPICO,Mexico,26,1503
2026M07,DALLAS-FORT WORTH,Estados Unidos,TORREON,Mexico,62,4000
2026M07,DALLAS-FORT WORTH,Estados Unidos,TULUM,Mexico,20,1368
2026M07,DALLAS-FORT WORTH,Estados Unidos,VERACRUZ,Mexico,31,2016
2026M07,DALLAS-FORT WORTH,Estados Unidos,ZACATECAS,Mexico,31,2184
2026M07,DEER LAKE,Canada,CANCUN,Mexico,0,0
2026M07,DEL BAJIO,Mexico,ATLANTA,Estados Unidos,31,2585
2026M07,DEL BAJIO,Mexico,CHICAGO,Estados Unidos,31,5313
2026M07,DEL BAJIO,Mexico,DALLAS-FORT WORTH,Estados Unidos,96,14450
2026M07,DEL BAJIO,Mexico,FRESNO,Estados Unidos,13,2200
2026M07,DEL BAJIO,Mexico,HOUSTON,Estados Unidos,128,11462
2026M07,DEL BAJIO,Mexico,LOS ANGELES,Estados Unidos,23,2985
2026M07,DEL BAJIO,Mexico,OAKLAND,Estados Unidos,18,2936
2026M07,DEL BAJIO,Mexico,ONTARIO,Estados Unidos,13,1410
2026M07,DEL BAJIO,Mexico,SACRAMENTO,Estados Unidos,12,1793
2026M07,DEL BAJIO,Mexico,SAN ANTONIO,Estados Unidos,10,1359
2026M07,DEL BAJIO,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,9,1308
2026M07,DENVER,Estados Unidos,CANCUN,Mexico,130,22648
2026M07,DENVER,Estados Unidos,CHIHUAHUA,Mexico,13,1806
2026M07,DENVER,Estados Unidos,COZUMEL,Mexico,0,0
2026M07,DENVER,Estados Unidos,GUADALAJARA,Mexico,40,5646
2026M07,DENVER,Estados Unidos,MEXICO,Mexico,93,11836
2026M07,DENVER,Estados Unidos,MONTERREY,Mexico,17,2424
2026M07,DENVER,Estados Unidos,PUERTO VALLARTA,Mexico,53,6207
2026M07,DENVER,Estados Unidos,QUERETARO,Mexico,9,803
2026M07,DENVER,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,73,8197
2026M07,DETROIT,Estados Unidos,CANCUN,Mexico,62,10401
2026M07,DETROIT,Estados Unidos,GUADALAJARA,Mexico,13,2014
2026M07,DETROIT,Estados Unidos,MEXICO,Mexico,31,3626
2026M07,DETROIT,Estados Unidos,MONTERREY,Mexico,30,1633
2026M07,DETROIT,Estados Unidos,PUERTO VALLARTA,Mexico,0,0
2026M07,DETROIT,Estados Unidos,QUERETARO,Mexico,26,1660
2026M07,DETROIT,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,0,0
2026M07,DOHA,Qatar,SANTA LUCÍA,Mexico,9,0
2026M07,DUBAI,Emiratos Arabes,MEXICO,Mexico,31,2497
2026M07,DUBLIN,Irlanda,CANCUN,Mexico,2,682
2026M07,DURANGO,Mexico,CHICAGO,Estados Unidos,13,2080
2026M07,DURANGO,Mexico,DALLAS-FORT WORTH,Estados Unidos,31,4361
2026M07,EDMONTON,Canada,CANCUN,Mexico,8,1240
2026M07,EDMONTON,Canada,HUATULCO,Mexico,0,0
2026M07,EDMONTON,Canada,MAZATLAN,Mexico,0,0
2026M07,EDMONTON,Canada,PUERTO VALLARTA,Mexico,4,531
2026M07,EDMONTON,Canada,SAN JOSÉ DEL CABO,Mexico,0,0
2026M07,ESTAMBUL (ARNAVUTKOY),Turquia,CANCUN,Mexico,31,1262
2026M07,ESTAMBUL (ARNAVUTKOY),Turquia,MEXICO,Mexico,31,7272
2026M07,ESTAMBUL (ARNAVUTKOY),Turquia,SANTA LUCÍA,Mexico,5,0
2026M07,FORT LAUDERDALE,Estados Unidos,CANCUN,Mexico,61,9251
2026M07,FRANKFURT,Alemania,CANCUN,Mexico,27,8119
2026M07,FRANKFURT,Alemania,MEXICO,Mexico,31,10684
2026M07,FRANKFURT,Alemania,SAN JOSÉ DEL CABO,Mexico,0,0
2026M07,FRANKFURT,Alemania,SANTA LUCÍA,Mexico,38,0
2026M07,FRESNO,Estados Unidos,DEL BAJIO,Mexico,14,2143
2026M07,FRESNO,Estados Unidos,GUADALAJARA,Mexico,93,17234
2026M07,FRESNO,Estados Unidos,MORELIA,Mexico,17,2319
2026M07,"Fredericton, Canada",Canada,CANCUN,Mexico,0,0
2026M07,GLASGOW,Reino Unido,CANCUN,Mexico,11,3226
2026M07,GUADALAJARA,Mexico,ATLANTA,Estados Unidos,31,4954
2026M07,GUADALAJARA,Mexico,BOGOTA,Colombia,25,3468
2026M07,GUADALAJARA,Mexico,CALGARY,Canada,4,542
2026M07,GUADALAJARA,Mexico,CHARLOTTE,Estados Unidos,13,2581
2026M07,GUADALAJARA,Mexico,CHICAGO,Estados Unidos,162,29509
2026M07,GUADALAJARA,Mexico,DALLAS-FORT WORTH,Estados Unidos,123,20160
2026M07,GUADALAJARA,Mexico,DENVER,Estados Unidos,40,6915
2026M07,GUADALAJARA,Mexico,DETROIT,Estados Unidos,14,2206
2026M07,GUADALAJARA,Mexico,FRESNO,Estados Unidos,93,18474
2026M07,GUADALAJARA,Mexico,HONG KONG,HONG KONG,17,0
2026M07,GUADALAJARA,Mexico,HOUSTON,Estados Unidos,152,20252
2026M07,GUADALAJARA,Mexico,LAS VEGAS,Estados Unidos,94,17739
2026M07,GUADALAJARA,Mexico,LOS ANGELES,Estados Unidos,318,55043
2026M07,GUADALAJARA,Mexico,"LOUISVILLE, KENTUCKY",Estados Unidos,23,0
2026M07,GUADALAJARA,Mexico,LUXEMBURGO,Luxemburgo,18,0
2026M07,GUADALAJARA,Mexico,MADRID,España,31,7416
2026M07,GUADALAJARA,Mexico,MEMPHIS,Estados Unidos,52,0
2026M07,GUADALAJARA,Mexico,MIAMI,Estados Unidos,24,3926
2026M07,GUADALAJARA,Mexico,MONTREAL,Canada,0,0
2026M07,GUADALAJARA,Mexico,NEWARK,Estados Unidos,31,5047
2026M07,GUADALAJARA,Mexico,OAKLAND,Estados Unidos,97,16953
2026M07,GUADALAJARA,Mexico,ONTARIO,Estados Unidos,62,11671
2026M07,GUADALAJARA,Mexico,ORLANDO,Estados Unidos,27,4930
2026M07,GUADALAJARA,Mexico,PANAMA,Panama,36,5517
2026M07,GUADALAJARA,Mexico,PARIS,Francia,6,0
2026M07,GUADALAJARA,Mexico,PHOENIX,Estados Unidos,74,8927
2026M07,GUADALAJARA,Mexico,"PORTLAND, OREGON",Estados Unidos,41,7581
2026M07,GUADALAJARA,Mexico,RENO,Estados Unidos,23,3061
2026M07,GUADALAJARA,Mexico,SACRAMENTO,Estados Unidos,102,16805
2026M07,GUADALAJARA,Mexico,SALT LAKE CITY,Estados Unidos,45,6910
2026M07,GUADALAJARA,Mexico,SAN ANTONIO,Estados Unidos,44,7264
2026M07,GUADALAJARA,Mexico,SAN FRANCISCO,Estados Unidos,31,4386
2026M07,GUADALAJARA,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,58,11637
2026M07,GUADALAJARA,Mexico,"SAN JOSE, COSTA RICA",Costa Rica,9,968
2026M07,GUADALAJARA,Mexico,SEATTLE,Estados Unidos,89,14006
2026M07,GUADALAJARA,Mexico,Seoul,COREA DEL SUR,14,0
2026M07,GUADALAJARA,Mexico,TORONTO,Canada,13,2167
2026M07,GUADALAJARA,Mexico,VANCOUVER,Canada,17,2941
2026M07,GUATEMALA,Guatemala,CANCUN,Mexico,31,2135
2026M07,GUATEMALA,Guatemala,MERIDA,Mexico,0,0
2026M07,GUATEMALA,Guatemala,MEXICO,Mexico,124,16283
2026M07,GUATEMALA,Guatemala,SANTA LUCÍA,Mexico,16,0
2026M07,HALIFAX,Canada,CANCUN,Mexico,0,0
2026M07,HAMILTON,Canada,CANCUN,Mexico,0,0
2026M07,HAMILTON,Canada,PUERTO VALLARTA,Mexico,0,0
2026M07,"HANGZHOU, China",China,SANTA LUCÍA,Mexico,0,0
2026M07,HARLINGEN TEXAS,Estados Unidos,CANCUN,Mexico,9,1363
2026M07,HERMOSILLO,Mexico,PHOENIX,Estados Unidos,30,2039
2026M07,HONG KONG,HONG KONG,GUADALAJARA,Mexico,32,0
2026M07,HONG KONG,HONG KONG,SANTA LUCÍA,Mexico,43,0
2026M07,HOUSTON,Estados Unidos,ACAPULCO,Mexico,9,585
2026M07,HOUSTON,Estados Unidos,AGUASCALIENTES,Mexico,61,3982
2026M07,HOUSTON,Estados Unidos,CANCUN,Mexico,317,54727
2026M07,HOUSTON,Estados Unidos,COZUMEL,Mexico,31,4207
2026M07,HOUSTON,Estados Unidos,DEL BAJIO,Mexico,115,10476
2026M07,HOUSTON,Estados Unidos,GUADALAJARA,Mexico,152,20185
2026M07,HOUSTON,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,13,798
2026M07,HOUSTON,Estados Unidos,MANZANILLO,Mexico,0,0
2026M07,HOUSTON,Estados Unidos,MAZATLAN,Mexico,4,233
2026M07,HOUSTON,Estados Unidos,MERIDA,Mexico,31,3991
2026M07,HOUSTON,Estados Unidos,MEXICO,Mexico,321,43016
2026M07,HOUSTON,Estados Unidos,MONTERREY,Mexico,245,19988
2026M07,HOUSTON,Estados Unidos,MORELIA,Mexico,44,3626
2026M07,HOUSTON,Estados Unidos,OAXACA,Mexico,31,2163
2026M07,HOUSTON,Estados Unidos,PUEBLA,Mexico,45,2618
2026M07,HOUSTON,Estados Unidos,PUERTO ESCONDIDO,Mexico,13,849
2026M07,HOUSTON,Estados Unidos,PUERTO VALLARTA,Mexico,84,9900
2026M07,HOUSTON,Estados Unidos,QUERETARO,Mexico,116,12961
2026M07,HOUSTON,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,143,17280
2026M07,HOUSTON,Estados Unidos,SAN LUIS POTOSI,Mexico,75,7415
2026M07,HOUSTON,Estados Unidos,TAMPICO,Mexico,31,2008
2026M07,HOUSTON,Estados Unidos,TEPIC,Mexico,4,166
2026M07,HOUSTON,Estados Unidos,TULUM,Mexico,31,3670
2026M07,HOUSTON,Estados Unidos,VERACRUZ,Mexico,31,3336
2026M07,HUATULCO,Mexico,CALGARY,Canada,0,0
2026M07,HUATULCO,Mexico,DALLAS-FORT WORTH,Estados Unidos,9,589
2026M07,HUATULCO,Mexico,EDMONTON,Canada,0,0
2026M07,HUATULCO,Mexico,TORONTO,Canada,0,0
2026M07,HUATULCO,Mexico,VANCOUVER,Canada,0,0
2026M07,HUATULCO,Mexico,WINNIPEG,Canada,0,0
2026M07,INDIANAPOLIS,Estados Unidos,CANCUN,Mexico,8,1099
2026M07,INDIANAPOLIS,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,0,0
2026M07,IXTAPA ZIHUATANEJO,Mexico,CALGARY,Canada,0,0
2026M07,IXTAPA ZIHUATANEJO,Mexico,CHICAGO,Estados Unidos,0,0
2026M07,IXTAPA ZIHUATANEJO,Mexico,DALLAS-FORT WORTH,Estados Unidos,4,230
2026M07,IXTAPA ZIHUATANEJO,Mexico,HOUSTON,Estados Unidos,13,860
2026M07,IXTAPA ZIHUATANEJO,Mexico,LOS ANGELES,Estados Unidos,9,1470
2026M07,IXTAPA ZIHUATANEJO,Mexico,MINNEAPOLIS,Estados Unidos,0,0
2026M07,IXTAPA ZIHUATANEJO,Mexico,MONTREAL,Canada,0,0
2026M07,IXTAPA ZIHUATANEJO,Mexico,PHOENIX,Estados Unidos,9,585
2026M07,IXTAPA ZIHUATANEJO,Mexico,SAN FRANCISCO,Estados Unidos,0,0
2026M07,IXTAPA ZIHUATANEJO,Mexico,TORONTO,Canada,0,0
2026M07,IXTAPA ZIHUATANEJO,Mexico,VANCOUVER,Canada,0,0
2026M07,JEBEL ALI,Emiratos Arabes,SANTA LUCÍA,Mexico,18,0
2026M07,KANSAS CITY,Estados Unidos,CANCUN,Mexico,38,5786
2026M07,KANSAS CITY,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,0,0
